Customer_Id,Max of transaction_date,Count of transaction_date,Sum of profit,R,F,M,rfm_group,rfm_score,value
3325,43054,5,"$3,028 ",5,4,6,"5,4,6",2.5,Low
355,43054,5,"$2,663 ",5,4,5,"5,4,5",2.3,Low
929,43043,5,"$2,540 ",5,4,5,"5,4,5",2.3,Low
1082,43052,5,"$2,833 ",5,4,5,"5,4,5",2.3,Low
1775,43047,5,"$2,480 ",5,4,5,"5,4,5",2.3,Low
2161,43047,5,"$2,585 ",5,4,5,"5,4,5",2.3,Low
2317,43046,5,"$2,715 ",5,4,5,"5,4,5",2.3,Low
2349,43045,5,"$2,500 ",5,4,5,"5,4,5",2.3,Low
2681,43049,5,"$2,561 ",5,4,5,"5,4,5",2.3,Low
2897,43053,5,"$2,828 ",5,4,5,"5,4,5",2.3,Low
2921,43042,5,"$2,718 ",5,4,5,"5,4,5",2.3,Low
3034,43051,5,"$2,661 ",5,4,5,"5,4,5",2.3,Low
1009,43045,5,"$2,385 ",5,4,4,"5,4,4",2.2,Low
1096,43044,5,"$2,087 ",5,4,4,"5,4,4",2.2,Low
2298,43054,5,"$2,338 ",5,4,4,"5,4,4",2.2,Low
46,43046,5,"$1,624 ",5,4,3,"5,4,3",2.0,Low
813,43049,5,"$1,634 ",5,4,3,"5,4,3",2.0,Low
1046,43047,5,"$1,985 ",5,4,3,"5,4,3",2.0,Low
1163,43051,5,"$1,775 ",5,4,3,"5,4,3",2.0,Low
1366,43045,5,"$1,614 ",5,4,3,"5,4,3",2.0,Low
1501,43046,5,"$1,636 ",5,4,3,"5,4,3",2.0,Low
1582,43044,5,"$1,914 ",5,4,3,"5,4,3",2.0,Low
2087,43044,5,"$1,624 ",5,4,3,"5,4,3",2.0,Low
2158,43049,5,"$1,651 ",5,4,3,"5,4,3",2.0,Low
2563,43042,5,"$1,716 ",5,4,3,"5,4,3",2.0,Low
3111,43051,5,"$1,832 ",5,4,3,"5,4,3",2.0,Low
628,43045,5,"$1,314 ",5,4,2,"5,4,2",1.8,Low
861,43045,5,"$1,009 ",5,4,2,"5,4,2",1.8,Low
2564,43052,5,"$1,144 ",5,4,2,"5,4,2",1.8,Low
2821,43048,5,"$1,472 ",5,4,2,"5,4,2",1.8,Low
2963,43044,5,"$1,206 ",5,4,2,"5,4,2",1.8,Low
3476,43049,5,"$1,152 ",5,4,2,"5,4,2",1.8,Low
103,43050,5,$913 ,5,4,1,"5,4,1",1.7,Low
911,43043,5,$633 ,5,4,1,"5,4,1",1.7,Low
1674,43051,5,$161 ,5,4,1,"5,4,1",1.7,Low
1383,43042,4,"$3,373 ",5,2,7,"5,2,7",2.3,Low
1973,43052,4,"$3,372 ",5,2,7,"5,2,7",2.3,Low
2507,43052,4,"$3,468 ",5,2,7,"5,2,7",2.3,Low
3378,43044,4,"$3,399 ",5,2,7,"5,2,7",2.3,Low
1057,43051,4,"$3,130 ",5,2,6,"5,2,6",2.2,Low
1415,43042,4,"$3,063 ",5,2,6,"5,2,6",2.2,Low
2193,43045,4,"$2,957 ",5,2,6,"5,2,6",2.2,Low
2444,43055,4,"$3,270 ",5,2,6,"5,2,6",2.2,Low
2497,43053,4,"$2,981 ",5,2,6,"5,2,6",2.2,Low
1512,43043,4,"$2,818 ",5,2,5,"5,2,5",2.0,Low
231,43054,4,"$2,345 ",5,2,4,"5,2,4",1.8,Low
519,43044,4,"$2,326 ",5,2,4,"5,2,4",1.8,Low
581,43046,4,"$2,224 ",5,2,4,"5,2,4",1.8,Low
842,43044,4,"$2,137 ",5,2,4,"5,2,4",1.8,Low
1799,43047,4,"$2,074 ",5,2,4,"5,2,4",1.8,Low
2373,43054,4,"$2,382 ",5,2,4,"5,2,4",1.8,Low
2549,43042,4,"$2,212 ",5,2,4,"5,2,4",1.8,Low
2776,43053,4,"$2,296 ",5,2,4,"5,2,4",1.8,Low
3291,43053,4,"$2,199 ",5,2,4,"5,2,4",1.8,Low
3366,43055,4,"$2,264 ",5,2,4,"5,2,4",1.8,Low
3404,43048,4,"$2,431 ",5,2,4,"5,2,4",1.8,Low
3412,43055,4,"$2,418 ",5,2,4,"5,2,4",1.8,Low
14,43052,4,"$1,714 ",5,2,3,"5,2,3",1.7,Low
38,43049,4,"$2,025 ",5,2,3,"5,2,3",1.7,Low
241,43052,4,"$1,923 ",5,2,3,"5,2,3",1.7,Low
288,43055,4,"$1,809 ",5,2,3,"5,2,3",1.7,Low
1717,43053,4,"$1,951 ",5,2,3,"5,2,3",1.7,Low
1919,43055,4,"$1,841 ",5,2,3,"5,2,3",1.7,Low
2162,43046,4,"$1,779 ",5,2,3,"5,2,3",1.7,Low
2756,43043,4,"$1,611 ",5,2,3,"5,2,3",1.7,Low
391,43043,4,"$1,315 ",5,2,2,"5,2,2",1.5,Very Low
496,43054,4,"$1,311 ",5,2,2,"5,2,2",1.5,Very Low
816,43046,4,"$1,098 ",5,2,2,"5,2,2",1.5,Very Low
1189,43052,4,"$1,473 ",5,2,2,"5,2,2",1.5,Very Low
2316,43053,4,"$1,438 ",5,2,2,"5,2,2",1.5,Very Low
2460,43049,4,"$1,204 ",5,2,2,"5,2,2",1.5,Very Low
2906,43054,4,"$1,408 ",5,2,2,"5,2,2",1.5,Very Low
2972,43043,4,"$1,189 ",5,2,2,"5,2,2",1.5,Very Low
3385,43045,4,"$1,176 ",5,2,2,"5,2,2",1.5,Very Low
3463,43042,4,$994 ,5,2,2,"5,2,2",1.5,Very Low
809,43054,4,$493 ,5,2,1,"5,2,1",1.3,Very Low
883,43052,4,$705 ,5,2,1,"5,2,1",1.3,Very Low
2764,43048,4,$594 ,5,2,1,"5,2,1",1.3,Very Low
3172,43044,4,$677 ,5,2,1,"5,2,1",1.3,Very Low
3341,43050,4,$922 ,5,2,1,"5,2,1",1.3,Very Low
672,43049,3,"$3,633 ",5,1,7,"5,1,7",2.2,Low
1737,43054,3,"$3,531 ",5,1,7,"5,1,7",2.2,Low
726,43045,3,"$2,966 ",5,1,6,"5,1,6",2.0,Low
3024,43049,2,"$3,322 ",5,1,6,"5,1,6",2.0,Low
1124,43055,3,"$2,742 ",5,1,5,"5,1,5",1.8,Low
2302,43046,3,"$2,611 ",5,1,5,"5,1,5",1.8,Low
436,43049,3,"$2,125 ",5,1,4,"5,1,4",1.7,Low
566,43047,3,"$2,146 ",5,1,4,"5,1,4",1.7,Low
814,43051,3,"$2,154 ",5,1,4,"5,1,4",1.7,Low
1072,43053,3,"$2,102 ",5,1,4,"5,1,4",1.7,Low
1510,43043,2,"$2,238 ",5,1,4,"5,1,4",1.7,Low
2314,43051,3,"$2,356 ",5,1,4,"5,1,4",1.7,Low
2493,43045,3,"$2,303 ",5,1,4,"5,1,4",1.7,Low
2571,43054,3,"$2,222 ",5,1,4,"5,1,4",1.7,Low
388,43044,3,"$1,834 ",5,1,3,"5,1,3",1.5,Very Low
1080,43052,3,"$1,858 ",5,1,3,"5,1,3",1.5,Very Low
1509,43055,3,"$1,863 ",5,1,3,"5,1,3",1.5,Very Low
2514,43053,3,"$1,853 ",5,1,3,"5,1,3",1.5,Very Low
3497,43047,3,"$1,648 ",5,1,3,"5,1,3",1.5,Very Low
383,43048,3,$987 ,5,1,2,"5,1,2",1.3,Very Low
1031,43053,2,"$1,321 ",5,1,2,"5,1,2",1.3,Very Low
1100,43054,3,"$1,051 ",5,1,2,"5,1,2",1.3,Very Low
1277,43044,3,"$1,198 ",5,1,2,"5,1,2",1.3,Very Low
1569,43046,1,"$1,103 ",5,1,2,"5,1,2",1.3,Very Low
1622,43052,3,"$1,506 ",5,1,2,"5,1,2",1.3,Very Low
2000,43055,3,$999 ,5,1,2,"5,1,2",1.3,Very Low
2056,43045,2,"$1,028 ",5,1,2,"5,1,2",1.3,Very Low
2115,43052,2,"$1,169 ",5,1,2,"5,1,2",1.3,Very Low
2146,43049,2,"$1,265 ",5,1,2,"5,1,2",1.3,Very Low
2440,43046,3,"$1,067 ",5,1,2,"5,1,2",1.3,Very Low
2669,43051,3,"$1,280 ",5,1,2,"5,1,2",1.3,Very Low
2734,43044,3,$999 ,5,1,2,"5,1,2",1.3,Very Low
2743,43053,2,"$1,429 ",5,1,2,"5,1,2",1.3,Very Low
3346,43051,3,"$1,512 ",5,1,2,"5,1,2",1.3,Very Low
537,43050,3,$826 ,5,1,1,"5,1,1",1.2,Very Low
699,43044,3,$976 ,5,1,1,"5,1,1",1.2,Very Low
862,43045,1,$310 ,5,1,1,"5,1,1",1.2,Very Low
1222,43048,3,$668 ,5,1,1,"5,1,1",1.2,Very Low
1442,43046,3,$911 ,5,1,1,"5,1,1",1.2,Very Low
2084,43050,3,$495 ,5,1,1,"5,1,1",1.2,Very Low
2274,43044,2,$36 ,5,1,1,"5,1,1",1.2,Very Low
2362,43054,3,$959 ,5,1,1,"5,1,1",1.2,Very Low
2579,43050,3,$789 ,5,1,1,"5,1,1",1.2,Very Low
2643,43045,3,$348 ,5,1,1,"5,1,1",1.2,Very Low
2767,43051,3,$804 ,5,1,1,"5,1,1",1.2,Very Low
2945,43050,3,$397 ,5,1,1,"5,1,1",1.2,Very Low
3052,43045,2,$666 ,5,1,1,"5,1,1",1.2,Very Low
3189,43043,2,$50 ,5,1,1,"5,1,1",1.2,Very Low
482,43024,10,"$5,887 ",4,10,10,"4,10,10",4.0,High
787,43024,10,"$6,646 ",4,10,10,"4,10,10",4.0,High
1482,43031,12,"$9,269 ",4,10,10,"4,10,10",4.0,High
2874,43039,11,"$7,910 ",4,10,10,"4,10,10",4.0,High
3055,43041,10,"$5,956 ",4,10,10,"4,10,10",4.0,High
963,43039,12,"$4,779 ",4,10,9,"4,10,9",3.8,High
2630,43037,10,"$4,795 ",4,10,9,"4,10,9",3.8,High
2753,43032,11,"$5,203 ",4,10,9,"4,10,9",3.8,High
3296,43035,11,"$4,921 ",4,10,9,"4,10,9",3.8,High
1227,43038,12,"$4,102 ",4,10,8,"4,10,8",3.7,High
2640,43032,11,"$4,247 ",4,10,8,"4,10,8",3.7,High
420,43040,10,"$3,652 ",4,10,7,"4,10,7",3.5,Middle
679,43037,10,"$3,551 ",4,10,7,"4,10,7",3.5,Middle
714,43040,10,"$3,223 ",4,10,6,"4,10,6",3.3,Middle
1574,43026,10,"$3,221 ",4,10,6,"4,10,6",3.3,Middle
2783,43026,11,"$2,758 ",4,10,5,"4,10,5",3.2,Middle
198,43041,9,"$6,632 ",4,9,10,"4,9,10",3.8,High
426,43040,9,"$6,933 ",4,9,10,"4,9,10",3.8,High
607,43041,9,"$6,998 ",4,9,10,"4,9,10",3.8,High
853,43035,9,"$7,264 ",4,9,10,"4,9,10",3.8,High
2336,43025,9,"$5,854 ",4,9,10,"4,9,10",3.8,High
2662,43037,9,"$6,500 ",4,9,10,"4,9,10",3.8,High
2989,43029,9,"$6,845 ",4,9,10,"4,9,10",3.8,High
3050,43033,9,"$6,353 ",4,9,10,"4,9,10",3.8,High
1670,43039,9,"$5,074 ",4,9,9,"4,9,9",3.7,High
1678,43031,9,"$4,732 ",4,9,9,"4,9,9",3.7,High
2202,43041,9,"$5,047 ",4,9,9,"4,9,9",3.7,High
2587,43035,9,"$4,776 ",4,9,9,"4,9,9",3.7,High
3039,43030,9,"$4,762 ",4,9,9,"4,9,9",3.7,High
1641,43036,9,"$4,326 ",4,9,8,"4,9,8",3.5,Middle
3465,43027,9,"$4,256 ",4,9,8,"4,9,8",3.5,Middle
43,43038,9,"$3,620 ",4,9,7,"4,9,7",3.3,Middle
104,43035,9,"$3,550 ",4,9,7,"4,9,7",3.3,Middle
2052,43041,9,"$3,010 ",4,9,6,"4,9,6",3.2,Middle
3061,43040,9,"$3,233 ",4,9,6,"4,9,6",3.2,Middle
3093,43031,9,"$2,965 ",4,9,6,"4,9,6",3.2,Middle
773,43027,8,"$5,907 ",4,8,10,"4,8,10",3.7,High
2463,43035,8,"$5,973 ",4,8,10,"4,8,10",3.7,High
2580,43035,8,"$5,690 ",4,8,10,"4,8,10",3.7,High
75,43039,8,"$4,980 ",4,8,9,"4,8,9",3.5,Middle
712,43038,8,"$4,581 ",4,8,9,"4,8,9",3.5,Middle
738,43030,8,"$4,707 ",4,8,9,"4,8,9",3.5,Middle
938,43038,8,"$4,804 ",4,8,9,"4,8,9",3.5,Middle
1205,43032,8,"$4,598 ",4,8,9,"4,8,9",3.5,Middle
1980,43026,8,"$4,822 ",4,8,9,"4,8,9",3.5,Middle
2144,43032,8,"$5,254 ",4,8,9,"4,8,9",3.5,Middle
2455,43024,8,"$4,738 ",4,8,9,"4,8,9",3.5,Middle
2635,43031,8,"$5,179 ",4,8,9,"4,8,9",3.5,Middle
3103,43040,8,"$5,041 ",4,8,9,"4,8,9",3.5,Middle
3184,43031,8,"$5,310 ",4,8,9,"4,8,9",3.5,Middle
166,43036,8,"$4,197 ",4,8,8,"4,8,8",3.3,Middle
986,43024,8,"$4,273 ",4,8,8,"4,8,8",3.3,Middle
1801,43034,8,"$4,099 ",4,8,8,"4,8,8",3.3,Middle
2861,43026,8,"$4,518 ",4,8,8,"4,8,8",3.3,Middle
3477,43035,8,"$4,402 ",4,8,8,"4,8,8",3.3,Middle
417,43029,8,"$3,808 ",4,8,7,"4,8,7",3.2,Middle
638,43039,8,"$3,507 ",4,8,7,"4,8,7",3.2,Middle
870,43038,8,"$3,819 ",4,8,7,"4,8,7",3.2,Middle
1539,43034,8,"$3,479 ",4,8,7,"4,8,7",3.2,Middle
2806,43031,8,"$3,420 ",4,8,7,"4,8,7",3.2,Middle
1665,43031,8,"$3,302 ",4,8,6,"4,8,6",3.0,Middle
2691,43039,8,"$3,089 ",4,8,6,"4,8,6",3.0,Middle
629,43035,8,"$2,245 ",4,8,4,"4,8,4",2.7,Middle
3334,43026,8,"$2,428 ",4,8,4,"4,8,4",2.7,Middle
1025,43039,8,"$1,800 ",4,8,3,"4,8,3",2.5,Low
153,43035,7,"$5,523 ",4,7,10,"4,7,10",3.5,Middle
347,43040,7,"$8,326 ",4,7,10,"4,7,10",3.5,Middle
1168,43040,7,"$6,129 ",4,7,10,"4,7,10",3.5,Middle
1213,43030,7,"$5,490 ",4,7,10,"4,7,10",3.5,Middle
1287,43032,7,"$5,457 ",4,7,10,"4,7,10",3.5,Middle
1410,43039,7,"$5,597 ",4,7,10,"4,7,10",3.5,Middle
2187,43036,7,"$5,644 ",4,7,10,"4,7,10",3.5,Middle
2390,43030,7,"$5,594 ",4,7,10,"4,7,10",3.5,Middle
3134,43035,7,"$7,491 ",4,7,10,"4,7,10",3.5,Middle
3215,43033,7,"$7,247 ",4,7,10,"4,7,10",3.5,Middle
3273,43034,7,"$6,134 ",4,7,10,"4,7,10",3.5,Middle
893,43024,7,"$4,869 ",4,7,9,"4,7,9",3.3,Middle
1472,43030,7,"$5,011 ",4,7,9,"4,7,9",3.3,Middle
1528,43024,7,"$5,083 ",4,7,9,"4,7,9",3.3,Middle
1557,43024,7,"$4,796 ",4,7,9,"4,7,9",3.3,Middle
1693,43024,7,"$4,957 ",4,7,9,"4,7,9",3.3,Middle
1725,43039,7,"$5,242 ",4,7,9,"4,7,9",3.3,Middle
1971,43037,7,"$4,813 ",4,7,9,"4,7,9",3.3,Middle
2099,43036,7,"$4,577 ",4,7,9,"4,7,9",3.3,Middle
2294,43026,7,"$5,050 ",4,7,9,"4,7,9",3.3,Middle
2446,43028,7,"$5,417 ",4,7,9,"4,7,9",3.3,Middle
2820,43041,7,"$4,696 ",4,7,9,"4,7,9",3.3,Middle
2891,43037,7,"$4,630 ",4,7,9,"4,7,9",3.3,Middle
2907,43025,7,"$5,213 ",4,7,9,"4,7,9",3.3,Middle
54,43032,7,"$4,098 ",4,7,8,"4,7,8",3.2,Middle
1169,43037,7,"$4,318 ",4,7,8,"4,7,8",3.2,Middle
2413,43041,7,"$4,523 ",4,7,8,"4,7,8",3.2,Middle
2569,43024,7,"$3,935 ",4,7,8,"4,7,8",3.2,Middle
2602,43028,7,"$4,042 ",4,7,8,"4,7,8",3.2,Middle
3145,43031,7,"$4,068 ",4,7,8,"4,7,8",3.2,Middle
12,43032,7,"$3,540 ",4,7,7,"4,7,7",3.0,Middle
138,43035,7,"$3,377 ",4,7,7,"4,7,7",3.0,Middle
292,43041,7,"$3,632 ",4,7,7,"4,7,7",3.0,Middle
619,43034,7,"$3,378 ",4,7,7,"4,7,7",3.0,Middle
1514,43032,7,"$3,554 ",4,7,7,"4,7,7",3.0,Middle
2804,43041,7,"$3,496 ",4,7,7,"4,7,7",3.0,Middle
3072,43032,7,"$3,374 ",4,7,7,"4,7,7",3.0,Middle
775,43041,7,"$2,862 ",4,7,6,"4,7,6",2.8,Middle
997,43040,7,"$2,923 ",4,7,6,"4,7,6",2.8,Middle
1727,43028,7,"$3,036 ",4,7,6,"4,7,6",2.8,Middle
1729,43041,7,"$3,005 ",4,7,6,"4,7,6",2.8,Middle
1862,43025,7,"$3,020 ",4,7,6,"4,7,6",2.8,Middle
2164,43031,7,"$3,329 ",4,7,6,"4,7,6",2.8,Middle
2245,43025,7,"$3,321 ",4,7,6,"4,7,6",2.8,Middle
2930,43028,7,"$3,167 ",4,7,6,"4,7,6",2.8,Middle
3021,43039,7,"$2,944 ",4,7,6,"4,7,6",2.8,Middle
3206,43024,7,"$2,991 ",4,7,6,"4,7,6",2.8,Middle
3409,43026,7,"$3,009 ",4,7,6,"4,7,6",2.8,Middle
491,43031,7,"$2,736 ",4,7,5,"4,7,5",2.7,Middle
1245,43028,7,"$2,596 ",4,7,5,"4,7,5",2.7,Middle
1546,43030,7,"$2,502 ",4,7,5,"4,7,5",2.7,Middle
1777,43029,7,"$2,652 ",4,7,5,"4,7,5",2.7,Middle
1897,43037,7,"$2,502 ",4,7,5,"4,7,5",2.7,Middle
2424,43032,7,"$2,446 ",4,7,5,"4,7,5",2.7,Middle
1037,43026,7,"$2,258 ",4,7,4,"4,7,4",2.5,Low
1075,43032,7,"$2,242 ",4,7,4,"4,7,4",2.5,Low
1457,43034,7,"$2,330 ",4,7,4,"4,7,4",2.5,Low
2233,43036,7,"$2,333 ",4,7,4,"4,7,4",2.5,Low
3177,43031,7,"$2,164 ",4,7,4,"4,7,4",2.5,Low
3266,43028,7,"$2,270 ",4,7,4,"4,7,4",2.5,Low
1241,43024,7,"$1,845 ",4,7,3,"4,7,3",2.3,Low
1640,43037,7,"$1,872 ",4,7,3,"4,7,3",2.3,Low
3141,43029,7,"$1,696 ",4,7,3,"4,7,3",2.3,Low
3430,43036,7,"$1,653 ",4,7,3,"4,7,3",2.3,Low
1090,43028,7,"$1,529 ",4,7,2,"4,7,2",2.2,Low
430,43034,6,"$5,625 ",4,5,10,"4,5,10",3.2,Middle
3045,43034,6,"$5,803 ",4,5,10,"4,5,10",3.2,Middle
3336,43025,6,"$5,824 ",4,5,10,"4,5,10",3.2,Middle
158,43034,6,"$4,627 ",4,5,9,"4,5,9",3.0,Middle
604,43030,6,"$4,662 ",4,5,9,"4,5,9",3.0,Middle
671,43037,6,"$5,393 ",4,5,9,"4,5,9",3.0,Middle
750,43041,6,"$5,392 ",4,5,9,"4,5,9",3.0,Middle
875,43036,6,"$4,797 ",4,5,9,"4,5,9",3.0,Middle
996,43036,6,"$4,803 ",4,5,9,"4,5,9",3.0,Middle
1330,43024,6,"$5,101 ",4,5,9,"4,5,9",3.0,Middle
1793,43039,6,"$4,960 ",4,5,9,"4,5,9",3.0,Middle
2188,43029,6,"$4,735 ",4,5,9,"4,5,9",3.0,Middle
2290,43027,6,"$5,236 ",4,5,9,"4,5,9",3.0,Middle
2368,43025,6,"$4,676 ",4,5,9,"4,5,9",3.0,Middle
2936,43040,6,"$5,100 ",4,5,9,"4,5,9",3.0,Middle
3415,43038,6,"$4,669 ",4,5,9,"4,5,9",3.0,Middle
311,43038,6,"$4,054 ",4,5,8,"4,5,8",2.8,Middle
424,43025,6,"$4,054 ",4,5,8,"4,5,8",2.8,Middle
727,43038,6,"$3,970 ",4,5,8,"4,5,8",2.8,Middle
763,43025,6,"$3,895 ",4,5,8,"4,5,8",2.8,Middle
3365,43028,6,"$4,003 ",4,5,8,"4,5,8",2.8,Middle
3401,43033,6,"$3,847 ",4,5,8,"4,5,8",2.8,Middle
463,43032,6,"$3,502 ",4,5,7,"4,5,7",2.7,Middle
690,43035,6,"$3,651 ",4,5,7,"4,5,7",2.7,Middle
1427,43040,6,"$3,685 ",4,5,7,"4,5,7",2.7,Middle
1669,43040,6,"$3,361 ",4,5,7,"4,5,7",2.7,Middle
1909,43040,6,"$3,457 ",4,5,7,"4,5,7",2.7,Middle
2093,43039,6,"$3,660 ",4,5,7,"4,5,7",2.7,Middle
2207,43025,6,"$3,604 ",4,5,7,"4,5,7",2.7,Middle
2222,43040,6,"$3,821 ",4,5,7,"4,5,7",2.7,Middle
2384,43040,6,"$3,797 ",4,5,7,"4,5,7",2.7,Middle
2881,43027,6,"$3,647 ",4,5,7,"4,5,7",2.7,Middle
2934,43038,6,"$3,777 ",4,5,7,"4,5,7",2.7,Middle
159,43033,6,"$2,935 ",4,5,6,"4,5,6",2.5,Low
354,43032,6,"$3,102 ",4,5,6,"4,5,6",2.5,Low
547,43025,6,"$2,901 ",4,5,6,"4,5,6",2.5,Low
1372,43033,6,"$2,936 ",4,5,6,"4,5,6",2.5,Low
2166,43041,6,"$3,071 ",4,5,6,"4,5,6",2.5,Low
2299,43040,6,"$3,143 ",4,5,6,"4,5,6",2.5,Low
2363,43041,6,"$3,223 ",4,5,6,"4,5,6",2.5,Low
88,43025,6,"$2,534 ",4,5,5,"4,5,5",2.3,Low
451,43033,6,"$2,560 ",4,5,5,"4,5,5",2.3,Low
1657,43038,6,"$2,780 ",4,5,5,"4,5,5",2.3,Low
1807,43039,6,"$2,515 ",4,5,5,"4,5,5",2.3,Low
2711,43036,6,"$2,815 ",4,5,5,"4,5,5",2.3,Low
2991,43024,6,"$2,603 ",4,5,5,"4,5,5",2.3,Low
3314,43041,6,"$2,561 ",4,5,5,"4,5,5",2.3,Low
243,43025,6,"$2,194 ",4,5,4,"4,5,4",2.2,Low
1198,43031,6,"$2,324 ",4,5,4,"4,5,4",2.2,Low
1469,43025,6,"$2,251 ",4,5,4,"4,5,4",2.2,Low
2016,43031,6,"$2,391 ",4,5,4,"4,5,4",2.2,Low
2232,43040,6,"$2,199 ",4,5,4,"4,5,4",2.2,Low
3083,43030,6,"$2,309 ",4,5,4,"4,5,4",2.2,Low
3439,43025,6,"$2,109 ",4,5,4,"4,5,4",2.2,Low
3453,43027,6,"$2,341 ",4,5,4,"4,5,4",2.2,Low
531,43038,6,"$1,761 ",4,5,3,"4,5,3",2.0,Low
803,43033,6,"$1,747 ",4,5,3,"4,5,3",2.0,Low
1324,43025,6,"$2,012 ",4,5,3,"4,5,3",2.0,Low
1742,43040,6,"$1,942 ",4,5,3,"4,5,3",2.0,Low
2407,43031,6,"$1,792 ",4,5,3,"4,5,3",2.0,Low
2722,43026,6,"$1,951 ",4,5,3,"4,5,3",2.0,Low
1016,43033,6,"$1,087 ",4,5,2,"4,5,2",1.8,Low
2797,43024,6,"$1,113 ",4,5,2,"4,5,2",1.8,Low
2810,43037,6,"$1,186 ",4,5,2,"4,5,2",1.8,Low
3297,43041,6,"$1,521 ",4,5,2,"4,5,2",1.8,Low
627,43041,5,"$4,597 ",4,4,9,"4,4,9",2.8,Middle
1880,43032,5,"$4,686 ",4,4,9,"4,4,9",2.8,Middle
2139,43039,5,"$5,381 ",4,4,9,"4,4,9",2.8,Middle
2518,43029,5,"$4,637 ",4,4,9,"4,4,9",2.8,Middle
6,43035,5,"$3,947 ",4,4,8,"4,4,8",2.7,Middle
319,43028,5,"$3,956 ",4,4,8,"4,4,8",2.7,Middle
339,43041,5,"$4,327 ",4,4,8,"4,4,8",2.7,Middle
1609,43038,5,"$4,042 ",4,4,8,"4,4,8",2.7,Middle
2257,43035,5,"$4,193 ",4,4,8,"4,4,8",2.7,Middle
2289,43040,5,"$3,855 ",4,4,8,"4,4,8",2.7,Middle
2311,43033,5,"$4,460 ",4,4,8,"4,4,8",2.7,Middle
2355,43029,5,"$4,352 ",4,4,8,"4,4,8",2.7,Middle
2596,43027,5,"$3,855 ",4,4,8,"4,4,8",2.7,Middle
3230,43030,5,"$3,890 ",4,4,8,"4,4,8",2.7,Middle
118,43030,5,"$3,550 ",4,4,7,"4,4,7",2.5,Low
1151,43024,5,"$3,449 ",4,4,7,"4,4,7",2.5,Low
1436,43027,5,"$3,404 ",4,4,7,"4,4,7",2.5,Low
1508,43038,5,"$3,479 ",4,4,7,"4,4,7",2.5,Low
2219,43038,5,"$3,493 ",4,4,7,"4,4,7",2.5,Low
2589,43032,5,"$3,494 ",4,4,7,"4,4,7",2.5,Low
3289,43030,5,"$3,476 ",4,4,7,"4,4,7",2.5,Low
732,43035,5,"$3,269 ",4,4,6,"4,4,6",2.3,Low
757,43027,5,"$2,947 ",4,4,6,"4,4,6",2.3,Low
931,43029,5,"$2,890 ",4,4,6,"4,4,6",2.3,Low
1541,43029,5,"$3,325 ",4,4,6,"4,4,6",2.3,Low
2554,43040,5,"$2,884 ",4,4,6,"4,4,6",2.3,Low
2953,43024,5,"$2,881 ",4,4,6,"4,4,6",2.3,Low
3138,43030,5,"$3,168 ",4,4,6,"4,4,6",2.3,Low
252,43037,5,"$2,598 ",4,4,5,"4,4,5",2.2,Low
913,43036,5,"$2,625 ",4,4,5,"4,4,5",2.2,Low
1220,43033,5,"$2,476 ",4,4,5,"4,4,5",2.2,Low
1377,43024,5,"$2,814 ",4,4,5,"4,4,5",2.2,Low
1735,43034,5,"$2,561 ",4,4,5,"4,4,5",2.2,Low
1915,43038,5,"$2,568 ",4,4,5,"4,4,5",2.2,Low
2924,43035,5,"$2,486 ",4,4,5,"4,4,5",2.2,Low
3380,43036,5,"$2,794 ",4,4,5,"4,4,5",2.2,Low
3398,43034,5,"$2,666 ",4,4,5,"4,4,5",2.2,Low
175,43035,5,"$2,171 ",4,4,4,"4,4,4",2.0,Low
356,43038,5,"$2,358 ",4,4,4,"4,4,4",2.0,Low
386,43033,5,"$2,416 ",4,4,4,"4,4,4",2.0,Low
888,43031,5,"$2,279 ",4,4,4,"4,4,4",2.0,Low
1260,43033,5,"$2,195 ",4,4,4,"4,4,4",2.0,Low
1364,43035,5,"$2,329 ",4,4,4,"4,4,4",2.0,Low
3213,43031,5,"$2,123 ",4,4,4,"4,4,4",2.0,Low
3474,43028,5,"$2,359 ",4,4,4,"4,4,4",2.0,Low
229,43039,5,"$1,812 ",4,4,3,"4,4,3",1.8,Low
597,43038,5,"$1,830 ",4,4,3,"4,4,3",1.8,Low
1474,43033,5,"$1,676 ",4,4,3,"4,4,3",1.8,Low
1662,43037,5,"$1,718 ",4,4,3,"4,4,3",1.8,Low
2078,43034,5,"$1,976 ",4,4,3,"4,4,3",1.8,Low
2163,43029,5,"$1,722 ",4,4,3,"4,4,3",1.8,Low
2244,43036,5,"$1,796 ",4,4,3,"4,4,3",1.8,Low
2699,43039,5,"$1,757 ",4,4,3,"4,4,3",1.8,Low
3434,43035,5,"$1,832 ",4,4,3,"4,4,3",1.8,Low
601,43041,5,"$1,423 ",4,4,2,"4,4,2",1.7,Low
1416,43032,5,"$1,266 ",4,4,2,"4,4,2",1.7,Low
2196,43028,5,$985 ,4,4,2,"4,4,2",1.7,Low
2668,43038,5,"$1,542 ",4,4,2,"4,4,2",1.7,Low
3187,43036,5,"$1,035 ",4,4,2,"4,4,2",1.7,Low
677,43028,5,$940 ,4,4,1,"4,4,1",1.5,Very Low
965,43039,4,"$3,868 ",4,2,8,"4,2,8",2.3,Low
1322,43036,4,"$4,009 ",4,2,8,"4,2,8",2.3,Low
967,43033,4,"$3,798 ",4,2,7,"4,2,7",2.2,Low
